"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.HighLevel","Answer.LowLevel1","Answer.LowLevel2","Answer.LowLevel3","Answer.LowLevel4","Approve","Reject"
"31JUPBOORNRYJXK6R3VA79RRJ7JL8L","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","354P56DE9LQK9G87R957UE5CCNOS7M","A187U5WJUDVPOC","Approved","Mon Jul 02 23:50:14 PDT 2018","Mon Jul 02 23:52:12 PDT 2018","Thu Jul 05 23:52:12 PDT 2018","2018-07-06 06:52:26 UTC","","","118","100% (5/5)","100% (2/2)","100% (2/2)","http://173.255.245.197:8080/GEMMA-CP/Clarity/net.slideshare.mobile-screens/screenshot_2.png","na","In the top left there is a back button to return the user to the previous screen","Below the back button is a text field where the user enters the email address to send the new password to.","The button below the text field sends the email to the user.","na"
"3ZQA3IO31BEOEI3I5A2NKG8D06IO1L","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","2","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Fri Jul 13 08:00:16 PDT 2018","","","3I33IC7ZWGP9NJP74X2LDNUYFVY2AB","A14EEWC3KEF63G","Rejected","Mon Jul 02 07:05:26 PDT 2018","Mon Jul 02 07:07:50 PDT 2018","Thu Jul 05 07:07:50 PDT 2018","","Tue Jul 03 08:00:16 PDT 2018","Worker uses improper grammar, and no spatial references are present for the low level descriptions.","144","0% (0/1)","0% (0/1)","0% (0/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.axxessweb.agencycore-screens/screenshot_3.png","THE SCREEN IS USED TO SET A NEW PASSWORD","THE BACK BUTTON IS USED TO BACK","THIS IS A PRIVACY","THE CODE IS SEND TO E-MAIL","THIS IS A CUSTOMER SUPPORT VERIFICATION"
"3ZQA3IO31BEOEI3I5A2NKG8D06IO1L","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","2","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Fri Jul 13 08:00:16 PDT 2018","","","3YMU66OBIOVEC05S9IX2WDB33O3GHO","A18FWUMVW5APB0","Approved","Tue Jul 03 21:06:02 PDT 2018","Tue Jul 03 21:11:33 PDT 2018","Fri Jul 06 21:11:33 PDT 2018","2018-07-07 04:12:20 UTC","","","331","100% (38/38)","100% (5/5)","100% (5/5)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.axxessweb.agencycore-screens/screenshot_3.png","Screen shows as a some Customer Support of account.","Center part of screen says to reset Password.","Enter Email address to get New password link and its instruction.","After enter Email address enter button present.","Top most part to go back Customer Support page option views."
"3X0EMNLXEPCMLUVHROZRG4KJZFLPVS","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","38YMOXR4MVMUCXBBS4AGLP81NQRW6Z","A2VNBZ7P595W77","Approved","Tue Jul 03 02:41:20 PDT 2018","Tue Jul 03 03:20:39 PDT 2018","Fri Jul 06 03:20:39 PDT 2018","2018-07-06 10:21:21 UTC","","","2359","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.farintuit.sitterfriends-screens/screenshot_5.png","screen showing google maps page","in the center of the screen is a text box to enter palces to search","in the top left corner is a button to go back to previous page","in the bottom right is a button to start navigation","below the text box is a pin pointing the current location and a message"
"38G0E1M85MSZDZ3D8AYLQA7I7WDUVT","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","39LOEL67OTSKPDSBBZWC06TVVSF38E","A2VNBZ7P595W77","Approved","Tue Jul 03 01:48:59 PDT 2018","Tue Jul 03 02:14:22 PDT 2018","Fri Jul 06 02:14:22 PDT 2018","2018-07-06 09:14:28 UTC","","","1523","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.speedAnatomy.speedAnatomyLite-screens/screenshot_1.png","screen showing start page of overview internal.","in the center of the screen is a button to select the overview internal stage","Below practice is a button to check the high scores","below high scores is a button to change language","in the top center is a menu to start"
"3LAZVA75NIEV33LEOE21PZIISCWO22","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3XUHV3NRVLLGW3G8SMEBSGKEC1V5H8","AQ3KPKZ6UIYPF","Approved","Mon Jul 02 09:07:13 PDT 2018","Mon Jul 02 09:09:20 PDT 2018","Thu Jul 05 09:09:20 PDT 2018","2018-07-05 16:09:22 UTC","","","127","100% (14/14)","100% (14/14)","100% (14/14)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appgame7.candyfrenzy-screens/screenshot_1.png","Home screen for Candy frenzy game","Screen contains play option in the centre of it.","The screen also has message option below the left side of play option.","Achievement options are also provided on the screen below the right side of play option.","Music and Volume options are also present on the bottom side of the screen"
"3XD2A6FGFNHL1FY6G4YPJR0XV79S9V","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3CCZ6YKWR86NHXYPUAQJFZMQTUY595","A349TSPKFHIWE1","Approved","Tue Jul 03 02:53:52 PDT 2018","Tue Jul 03 03:34:07 PDT 2018","Fri Jul 06 03:34:07 PDT 2018","2018-07-06 10:34:28 UTC","","","2415","99% (1129/1140)","100% (20/20)","100% (20/20)","http://173.255.245.197:8080/GEMMA-CP/Clarity/org.androworks.klara-screens/screenshot_1.png","screen shows information about the klara app","on the top left corner there is a back button","on the top left corner there is a heading about klara","on the top right corner there is a information option","in the middle there are some text information about the app with a link and a  logo which describes the app brand"
"3P6ENY9P79JPM7DT94S3S6SY5MFIHJ","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3H8DHMCCWAY226W9DDZR3KOYH4IDKN","A3AJM8TBH0D9C2","Approved","Tue Jul 03 00:14:57 PDT 2018","Tue Jul 03 00:21:42 PDT 2018","Fri Jul 06 00:21:42 PDT 2018","2018-07-06 07:22:22 UTC","","","405","100% (12/12)","100% (12/12)","100% (12/12)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.handmark.sportcaster-screens/screenshot_4.png","SCREEN OF LOADING PAGE OF THE CBS SPORTS APPLICATION","TOP OF THE PAGE VARIOUS OPTIONS ARE AVAILABLE LIKE BATTERY ICON AND WIFI ICON","LEFT TOP CORNER MANY ICONS ARE AVAILABLE","BOTTOM LEFT SIDE WHERE BACK ICON IS PLACED","BOTTOM MIDDLE WHERE HOME ICON IS AVAILABLE"
"3T6SSHJUZFXPI2ODFMAOSITD5ZUIIC","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3VHHR074H44X53DH7086ISRHKOW7LT","AQ3KPKZ6UIYPF","Approved","Mon Jul 02 08:49:43 PDT 2018","Mon Jul 02 08:56:47 PDT 2018","Thu Jul 05 08:56:47 PDT 2018","2018-07-05 15:57:21 UTC","","","424","100% (14/14)","100% (14/14)","100% (14/14)","http://173.255.245.197:8080/GEMMA-CP/Clarity/mobi.jackd.android-screens/screenshot_2.png","Screen for forgot password option to generate new password.","There is a page navigation option to Login at the Top left corner on the screen.","In the centre of the screen there is a text box to enter the email address.","Below the text box, there is submit option/","On the screen there is a information for bouncing email address over the email text box"
"3E9ZFLPWOYFM8XD8E8APVSGSTCYXIR","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","31QTRG6Q2U06B8OGM1RDCMKYT3DYP2","A349TSPKFHIWE1","Approved","Tue Jul 03 02:16:21 PDT 2018","Tue Jul 03 02:21:00 PDT 2018","Fri Jul 06 02:21:00 PDT 2018","2018-07-06 09:21:24 UTC","","","279","99% (1129/1140)","100% (20/20)","100% (20/20)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.raise.andraise-screens/screenshot_3.png","screen shows different card value in dollars of the app sears","on the top left corner there is a back option to go back","on the top right corner there is a cart option for shopping","on the upper middle there are 2 button in atore and online option on left and wallet option on right","from upper middle to bottom there are 11 card value in dollars with a buy button on right"
"3EN4YVUOUCFI38XEWQVP7TVS6RNXJ3","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","34BBWHLWHBYA5H6CU5J5ISY6WHAWIH","A3AJM8TBH0D9C2","Approved","Tue Jul 03 01:12:34 PDT 2018","Tue Jul 03 01:20:25 PDT 2018","Fri Jul 06 01:20:25 PDT 2018","2018-07-06 08:20:30 UTC","","","471","100% (12/12)","100% (12/12)","100% (12/12)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.imperialhealthtech.pregnantly-screens/screenshot_1.png","screen of weight list","On screen its Weight Lose Classification","Its Instruct the Weight loses shows per week","Above the Right Arrow Its a back Button","on screen Its Shows Clearly BMI Classification"
"3NQUW096N6VYX23GWV1O75M23D1L9A","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","37WLF8U1WQD3HXHU3QRDXEE60JJ6KE","A349TSPKFHIWE1","Approved","Tue Jul 03 02:42:15 PDT 2018","Tue Jul 03 02:56:14 PDT 2018","Fri Jul 06 02:56:14 PDT 2018","2018-07-06 09:56:27 UTC","","","839","99% (1129/1140)","100% (20/20)","100% (20/20)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.blood-screens/screenshot_1.png","screen shows location selecting option of an app","on the top left corner there is a back button","on the top left corner there is a heading location","on the upper middle there is a near current location option on left","on the upper middle there is a another location option on left"
"34D9ZRXCYRHZ6Y8B8ACPFMBH1PRSAA","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3A4TN5196L51VOPN7W1J6MQO4OICH0","A2VNBZ7P595W77","Approved","Tue Jul 03 01:51:10 PDT 2018","Tue Jul 03 02:50:24 PDT 2018","Fri Jul 06 02:50:24 PDT 2018","2018-07-06 09:50:29 UTC","","","3554","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.advtechgrp.android.corrlinks-screens/screenshot_3.png","Screen to login","in the center of the screen is a text box to enter email address","below the text box is a box to enter password","in the top center is a button to login","in the bottom center of the screen is a menu bar"
"3TKXBROM5TXLDD8JX4VO4J8DIEJIJO","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","32N49TQG3H5IKAN9S7MWFSR9C05VA4","A3AJM8TBH0D9C2","Approved","Tue Jul 03 01:33:22 PDT 2018","Tue Jul 03 01:39:37 PDT 2018","Fri Jul 06 01:39:37 PDT 2018","2018-07-06 08:40:21 UTC","","","375","100% (12/12)","100% (12/12)","100% (12/12)","http://173.255.245.197:8080/GEMMA-CP/Clarity/uk.co.nickfines.RealCalc-screens/screenshot_2.png","The screen Shows A calculator","On the stop of rightside  symbol setting are there","on the screen numbers help to calculate the sum","use add & sub & Muti & dived Option are there","if u press the Number the Number shows on display"
"3D06DR52256W83V6ODG33DCB909AMG","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","39N5ACM9HFARA7G8EPZXD5R7KOKP9K","AQ3KPKZ6UIYPF","Approved","Mon Jul 02 08:41:36 PDT 2018","Mon Jul 02 08:44:56 PDT 2018","Thu Jul 05 08:44:56 PDT 2018","Tue Jul 03 07:58:09 PDT 2018","","","200","100% (14/14)","100% (14/14)","100% (14/14)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.psvn.KidsBasketball-screens/screenshot_1.png","Kids Basket Ball Game Home page interface screen.","Screen contain a play option at its center.","Screen contains another four options at the top edge.","There is volume option on the top left corner of the screen.","Next to the volume option, there is a music control option on the screen."
"35ZRNT9RUILKOLHXSEG689NAYQWO3D","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3XLBSAQ9Z5ZHASULM1ZFQ72FZ3F7ZZ","A349TSPKFHIWE1","Approved","Tue Jul 03 02:37:55 PDT 2018","Tue Jul 03 02:40:11 PDT 2018","Fri Jul 06 02:40:11 PDT 2018","2018-07-06 09:40:26 UTC","","","136","99% (1129/1140)","100% (20/20)","100% (20/20)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.kinsa-screens/screenshot_1.png","screen shows a calendar options of an app","on the top left corner there is a back option with a heading","on the top right corner there is a save button","in the middle there are some date for setting the calendar with month and year option","in the middle there is a save button to save the date"
"34KYK9TV2RV4P8D3EOCLAXVNJ7CSB5","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","37U1UTWH9W9C8FDDMPX8I4WB1638RV","A349TSPKFHIWE1","Approved","Tue Jul 03 02:42:16 PDT 2018","Tue Jul 03 03:24:34 PDT 2018","Fri Jul 06 03:24:34 PDT 2018","2018-07-06 10:25:21 UTC","","","2538","99% (1129/1140)","100% (20/20)","100% (20/20)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.music.hero.volume.master.control-screens/screenshot_2.png","screen shows different options for an volume booster app","on the top  left corner there is a setting option","on the upper middle there is a text information shows volume level 100%","in the middle there are 4 option in 2 row and 2 column system, voice, music and alarm","on the bottom there are 3 option normal in the middle and muted on left and max on right"
"3B9J25CZ250NZD59SO8GLH151SCSCC","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","36NEMU28XG0W10W3FKHXAL5NDQPMWI","A3AJM8TBH0D9C2","Approved","Tue Jul 03 00:42:25 PDT 2018","Tue Jul 03 00:47:42 PDT 2018","Fri Jul 06 00:47:42 PDT 2018","2018-07-06 07:48:22 UTC","","","317","100% (12/12)","100% (12/12)","100% (12/12)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.classdojo.android-screens/screenshot_5.png","Screen to create a new account on application","In the top left there is a back button to return the user to the previous screen","Below the back button is a text fields where the user enters the email address and password to sign in into the application","after that text fields there is next button to go to the next step","bottom of the screen there is log in button is available for already users"
"3URJ6VVYUPA56H01SSLPIEFGCQSO4Y","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","3DBQWDE4Y7L86Z2JVK9OX0HAYJCN5J","A1JYF5ULFZS8L","Approved","Tue Jul 03 02:38:44 PDT 2018","Tue Jul 03 02:41:51 PDT 2018","Fri Jul 06 02:41:51 PDT 2018","2018-07-06 09:42:23 UTC","","","187","50% (1/2)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.keyspice.comicsmaskfree-screens/screenshot_3.png","Screen provide a information of creating a new collage using the photos in the gallery and camera","In middle there is a option of creating new collage","An option of gallery is present at the middle of the screen","An option of camera at he middle of the screen","An option  to get more stickers is present after the camera option"
"3H6W48L9F4CZ0JVMHY4N263X6ONPW2","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","3LYA37P8IRA9N9YPZH8L8U0YEJ1KBI","A1P7U2ULSAE7YL","Approved","Mon Jul 02 23:42:39 PDT 2018","Mon Jul 02 23:45:27 PDT 2018","Thu Jul 05 23:45:27 PDT 2018","2018-07-06 06:45:32 UTC","","","168","100% (887/887)","100% (10/10)","100% (10/10)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momondo.flightsearch-screens/screenshot_3.png","Screen showing a message box for the user to choose origin and destination airport","At the center of the page there is a message box asking user to choose airport, with an OK BUTTON","the top of the page has three tabs Profile, Flights and Hotels. the Flights tab remains selected","Two buttons, Round trip and Oneway  are displayed in the center. User can select either one.","a search button is placed towards the bottom of the screen. user can use it to navigate to more options"
"37PGLWGSJTTGOXE1FPV05Y8QX3JIKN","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","3F6HPJW4JEN6UWSA52YDVCRP7FRW28","AQ3KPKZ6UIYPF","Approved","Mon Jul 02 09:56:29 PDT 2018","Mon Jul 02 09:59:54 PDT 2018","Thu Jul 05 09:59:54 PDT 2018","Tue Jul 03 08:06:33 PDT 2018","","","205","100% (14/14)","100% (14/14)","100% (14/14)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.imdb.mobile-screens/screenshot_6.png","Screen containing information about a Image from the Batman Returns movie.","Top left corner of the screen contains go back option.","Top right corner of the screen contains share option icon to share the information.","Bottom Left corner of the screen contain Edit tags option to add edits.","Next to the edit tag option, there is a option to report the image."
"36KM3FWE3RZHMNQ1S5HLVP385P3075","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","3HYA4D452S64JA6FFDODRO5PCI22FT","A349TSPKFHIWE1","Approved","Tue Jul 03 02:54:01 PDT 2018","Tue Jul 03 03:46:50 PDT 2018","Fri Jul 06 03:46:50 PDT 2018","2018-07-06 10:47:23 UTC","","","3169","99% (1129/1140)","100% (20/20)","100% (20/20)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.owlchirp.puzzlecars-screens/screenshot_1.png","screen shows  a racing game home page","on the top left  there are 2 vehicle car and bus","on the bottom left there is a motorcycle photo","in the middle there is a photo of road for playing the game",""
"3N5YJ55YXGQ2QLG60EV3GS1BEQJANG","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","3ZSANO2JCGUXO9ND9S3JI6ITACZFS7","A2VNBZ7P595W77","Approved","Tue Jul 03 02:44:20 PDT 2018","Tue Jul 03 03:37:52 PDT 2018","Fri Jul 06 03:37:52 PDT 2018","2018-07-06 10:38:24 UTC","","","3212","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.vervewireless.droid.foxwtxf-screens/screenshot_3.png","screen showing the page of FOX 29 news channel app","in the top left corner is a button to get the menu","in the center of the screen is yes button to enable the push notification","to the left of yes button is a no button to cancel the push notification","in the back is a list button to open and read current news"
"3C8QQOM6JPOR83WJ0P71KYL5M3OILQ","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","3JJVG1YBECK65QDMSU4F65HGHU15BF","A349TSPKFHIWE1","Approved","Tue Jul 03 02:53:54 PDT 2018","Tue Jul 03 03:37:43 PDT 2018","Fri Jul 06 03:37:43 PDT 2018","2018-07-06 10:38:23 UTC","","","2629","99% (1129/1140)","100% (20/20)","100% (20/20)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.actualsoftware.faxfile-screens/screenshot_3.png","screen shows information about the Faxfile app","on the top left corner there is a heading faxfile with a logo which describes the app brand","on the top right there is a menu option and a question option","in the upper middle there is a heading FaxFile","in the middle there are some text information about the version of the app and link of the app website"
"3VIVIU06FKZBELE4018GKB0UM8EIMS","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","3OUYGIZWR8L9EDSVETG4KUQEHKYP0G","A29DPTJAMWQ74F","Approved","Mon Jul 02 09:21:18 PDT 2018","Mon Jul 02 09:41:41 PDT 2018","Thu Jul 05 09:41:41 PDT 2018","2018-07-05 16:42:20 UTC","","","1223","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fotoable.faceswap.c403-screens/screenshot_4.png","Screen where the users can choose a number of pics from 1 up to 9 photos","In the top left corner of the screen there is a button that the user can click to get back to the last screen","In the top of the screen there is an advertising ban","Under the advertising ban there are several pics that the user can pick","In the button of the screen there is a bar with the user can see the pictures that has been selected and a button that the user can click to get to the next screen"
"3NOEP8XAU4PEPJ0CR3094PH4FQTPXV","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:57 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:57 PDT 2018","","","3XC1O3LBOT9K31AOK3B7NOJZ9ROLTW","A3AJM8TBH0D9C2","Approved","Tue Jul 03 01:28:21 PDT 2018","Tue Jul 03 01:33:04 PDT 2018","Fri Jul 06 01:33:04 PDT 2018","2018-07-06 08:33:25 UTC","","","283","100% (12/12)","100% (12/12)","100% (12/12)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.PSVStudio.KidsAirport-screens/screenshot_1.png","The screen shows A Game","In top of right side  settings Option","In center of screen Exit full Screen intimation there","in right 2 intimation is Close Button","click okay button  exit the Full screen And enjoy the game"
