semeru-hit-id,image_url1,desc1,image_url2,desc2,image_url3,desc3,image_url4,desc4,image_url5,desc5,image_url6,desc6,image_url7,desc7,image_url8,desc8,image_url9,desc9,image_url10,desc10,image_url11,desc11
"173", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.luzeon.BiggerCity-screens/screenshot_3.png", "in the middle of the screen there is a button that lets the user exit the current screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.wte.view-screens/screenshot_3.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gpshopper.express.android-screens/screenshot_2.png", "at the top left corner there is an arrow link button", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jdpapps.textt1-screens/screenshot_1.png", "the screen allows the user to have the option of opening the gallery to view the image", "http://173.255.245.197:8080/GEMMA-CP/Clarity/net.safelagoon.lagoon2-screens/screenshot_2.png", "this is a welcome screen for the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.apartments.mobile.android-screens/screenshot_4.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.parkgenius.ParkGenius-screens/screenshot_2.png", "the center left icon allows the user to accept", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.camerasideas.instagramfit-screens/screenshot_3.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/net.estatesales.estatesales-screens/screenshot_1.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.glow.android.nurture-screens/screenshot_1.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/saucon.megabus.mobile-screens/screenshot_6.png", "the top of the screen there is a button for the user to select the"
"174", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jdpapps.textt1-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their name", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.parkgenius.ParkGenius-screens/screenshot_2.png", "the screen allows the user to read the terms and conditions", "http://173.255.245.197:8080/GEMMA-CP/Clarity/net.safelagoon.lagoon2-screens/screenshot_2.png", "at the bottom of the screen there is a button that takes the user to the home page", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.wte.view-screens/screenshot_3.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.glow.android.nurture-screens/screenshot_1.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.luzeon.BiggerCity-screens/screenshot_3.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.camerasideas.instagramfit-screens/screenshot_3.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/saucon.megabus.mobile-screens/screenshot_6.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.apartments.mobile.android-screens/screenshot_4.png", "at the bottom of the screen there is a button that will take the user to the next screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/net.estatesales.estatesales-screens/screenshot_1.png", "after that email is available", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gpshopper.express.android-screens/screenshot_2.png", "this is a terms and conditions page for the app"
"175", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.apartments.mobile.android-screens/screenshot_4.png", "the x in the top left corner allows the user to close out of the photo viewing screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.camerasideas.instagramfit-screens/screenshot_3.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/net.estatesales.estatesales-screens/screenshot_1.png", "this screen represent the feedback", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jdpapps.textt1-screens/screenshot_1.png", "the screen allows the user to select the mode", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.luzeon.BiggerCity-screens/screenshot_3.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/saucon.megabus.mobile-screens/screenshot_6.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.parkgenius.ParkGenius-screens/screenshot_2.png", "in the center of the screen is a text field where the user inputs their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.glow.android.nurture-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/net.safelagoon.lagoon2-screens/screenshot_2.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.wte.view-screens/screenshot_3.png", "at the bottom of the screen there is a button that will take the user to the next screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gpshopper.express.android-screens/screenshot_2.png", "at the top left corner there is a link button"
"176", "http://173.255.245.197:8080/GEMMA-CP/Clarity/net.safelagoon.lagoon2-screens/screenshot_2.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.camerasideas.instagramfit-screens/screenshot_3.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gpshopper.express.android-screens/screenshot_2.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.wte.view-screens/screenshot_3.png", "below the date conceived button is a button is a scrolling selection box to choose the preferred date", "http://173.255.245.197:8080/GEMMA-CP/Clarity/net.estatesales.estatesales-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.parkgenius.ParkGenius-screens/screenshot_2.png", "the screen allows the user to sign in", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.apartments.mobile.android-screens/screenshot_4.png", "this screen allows users to scroll through photos of a particular place", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jdpapps.textt1-screens/screenshot_1.png", "in the middle of the screen there is a button that lets the user exit the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.luzeon.BiggerCity-screens/screenshot_3.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/saucon.megabus.mobile-screens/screenshot_6.png", "in the top left there is a back button to return to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.glow.android.nurture-screens/screenshot_1.png", "this screen allows the user to sign into the app"
"177", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "at the top left corner there is a link button which is the menu of that page", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "in the top left hand corner there is a button that the user can click to take them to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "the screen provides the user with information about", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "just next to the further options button is a point of interest marker for a map or a locator point", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "at the bottom of the screen there is a button that lets the user create an account", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "free bible translations app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "the top of the screen is a button to select the"
"178", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "this is a customer reward app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their name", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "at the top left corner there is a link button which is the menu link button", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "in the center of the screen is a three x three grid of labeled images depicting a variety of foods", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "the screen allows the user to log in", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "in the top left there is a back button to return the user to the previous screen"
"179", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "at the bottom of the screen there is a button that lets the user exit the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "in the top to the far right is a button to share content", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "the screen presents a selection of foods to the user as useful to exercise", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "at the bottom of the screen there is a button that will take the user to the next screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "the screen provides the user with information about the app"
"180", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "the screen allows the user to log in to the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "the selected pane is the favorite one", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "in the top left hand corner there is a button that the user can click to take them to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "this screen allows users to view information about a minecraft mod", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "in the center of the screen there is a scrolling list of images", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their email"
"181", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "the screen allows the user to view a recipe", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "in the center of the screen is a list of options", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "a frame that allows to listen to some radio recorder audio", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "on the bottom there is a login option"
"182", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "this screen allows the user to view a list of countries and telephone country codes", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "in the top right hand corner there is a search button where user can use to search", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "the top left icon allows the user to set a reminder", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "screen shows momentum app homepage", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "at the top left corner there is a link button which is the menu link button", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "screen allows the user to view a"
"183", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "in the center of the screen there is a text field where the user can input their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "the screen allows the user to add a new backup", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "the screen allows the user to choose a stop", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "at the top of the screen is a button to scan a qr code", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "in the center of the screen there is a scrolling list of images", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "in the center of the screen there is a scrolling list of countries"
"184", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "in the middle of the screen that aggregates comments left by others and asks the user the question do you agree", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "this screen is a display of some property application", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "in the top right hand corner is a further options button for the user to click on", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "this screen is the main screen for using the scan app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "at the bottom of the screen there is a button to go back"
"185", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "the screen shows an overview of a soccer match and provides the user with news of the match", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "above the list of health topics to the left is a button to select topics for dogs", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "the screen allows the user to read the terms of service", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "in the center of the screen is a text field to enter email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "in the center of the screen there is a scrolling list of images", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "the bottom of the screen there is a button to the"
"186", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "in the center of the screen there is a scrolling list of images", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "the bottom center icon allows the user to select next and move forward", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "this screen is a loading page of some application", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "at the top left corner there is a link button called as menu", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "the bottom of the screen there is a button for the user to go to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "this screen allows users to browse through different health topics related to cats"
"187", "http://173.255.245.197:8080/GEMMA-CP/Clarity/biblereader.olivetree-screens/screenshot_1.png", "icons used to slide over will install the choices that you have made", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cube.arc.pfa-screens/screenshot_5.png", "at the top left corner there is a link button which is the menu of that page", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ikea.kompis-screens/screenshot_6.png", "in the center of the screen is a loading icon", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.momentum.video-screens/screenshot_4.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.qdoba.android-screens/screenshot_3.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycsubwaytimes-screens/screenshot_4.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jmd.busservice-screens/screenshot_3.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ultimategamestudio.mcpecenter.modmaker-screens/screenshot_4.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.workoutapps.fatburnworkout-screens/screenshot_6.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.cnn.mobile.android.phone-screens/screenshot_2.png", "the screen provides a preview of the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crowdscores.crowdscores-screens/screenshot_4.png", "the screen allows the user to create a new account"
"188", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.hp.pregnancy.lite-screens/screenshot_2.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mobilecreatures.watermaster-screens/screenshot_5.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/vstc.eye4zx.client-screens/screenshot_1.png", "the bottom of the page is with bubbles when clicking these bubbles lead to another pages", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.smackall.animator-screens/screenshot_4.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.tobeamaster.mypillbox-screens/screenshot_6.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jayvant.liferpgmissions-screens/screenshot_3.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.care.android.careview-screens/screenshot_4.png", "the screen allows the user to log in", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.libiitech.schooldance-screens/screenshot_1.png", "in the top right hand corner there is a button that the user can click to take them", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.augmentra.viewranger.android-screens/screenshot_3.png", "screen shows sign up page", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crazygame.inputmethod.keyboard7-screens/screenshot_2.png", "in the center of the screen is a text field where the user inputs their name", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ali.alhadidi.gif_facebook-screens/screenshot_2.png", "screen allows the user to view a"
"189", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.hp.pregnancy.lite-screens/screenshot_2.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.tobeamaster.mypillbox-screens/screenshot_6.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/vstc.eye4zx.client-screens/screenshot_1.png", "screen showing new and clearer decoding library", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.care.android.careview-screens/screenshot_4.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.libiitech.schooldance-screens/screenshot_1.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mobilecreatures.watermaster-screens/screenshot_5.png", "in the middle loading symbol is displayed", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jayvant.liferpgmissions-screens/screenshot_3.png", "in the center of the screen there is a text field where the user can input their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.augmentra.viewranger.android-screens/screenshot_3.png", "at the bottom of the screen there is a button that lets the user exit the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.crazygame.inputmethod.keyboard7-screens/screenshot_2.png", "the screen allows the user to select a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ali.alhadidi.gif_facebook-screens/screenshot_2.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.smackall.animator-screens/screenshot_4.png", "the screen allows the user to select a country"
